ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,time_recorded,result,party_abbreviation,party_name,title,firstname,surname,middlenames,mnis_id,date_of_birth,gender,reelected_mp,former_mp
E14000985,E12000005,Sutton Coldfield,West Midlands,West Midlands,England,Borough,2019-12-16 17:09:28.554684,Con hold,Con,Conservative,Mr,Andrew,Mitchell,"",1211,1956-03-23,Male,Yes,Yes
W07000048,W92000004,Swansea East,West Glamorgan,Wales,Wales,Borough,2019-12-16 14:42:20.533155,Lab hold,Lab,Labour,"",Carolyn,Harris,"",4480,1960-09-18,Female,Yes,Yes
W07000047,W92000004,Swansea West,West Glamorgan,Wales,Wales,Borough,2019-12-16 14:45:19.004059,Lab hold,Lab,Labour and Co-operative,"",Geraint,Davies,"",155,1960-05-03,Male,Yes,Yes
E14000986,E12000005,Tamworth,Staffordshire,West Midlands,England,County,2019-12-14 16:33:49.993036,Con hold,Con,Conservative,"",Christopher,Pincher,John,4075,1969-09-24,Male,Yes,Yes
E14000987,E12000002,Tatton,Cheshire,North West,England,County,2019-12-17 10:16:07.567019,Con hold,Con,Conservative,,Esther,McVey,Louise,4084,1967-10-24,Female,Yes,Yes
E14000988,E12000009,Taunton Deane,Somerset,South West,England,County,2019-12-14 16:12:32.956251,Con hold,Con,Conservative,"",Rebecca,Pow,Faye,4522,1960-10-10,Female,Yes,Yes
E14000989,E12000005,Telford,Shropshire,West Midlands,England,Borough,2019-12-14 16:36:10.694699,Con hold,Con,Conservative,"",Lucy,Allan,"",4411,1964-10-02,Female,Yes,Yes
E14000990,E12000009,Tewkesbury,Gloucestershire,South West,England,County,2019-12-14 16:11:30.648966,Con hold,Con,Conservative,Mr,Laurence,Robertson,Anthony,253,1958-03-29,Male,Yes,Yes
E14000991,E12000009,The Cotswolds,Gloucestershire,South West,England,County,2019-12-14 16:10:16.490099,Con hold,Con,Conservative,"",Geoffrey,Clifton-Brown,Robert,249,1953-03-23,Male,Yes,Yes
E14000992,E12000005,The Wrekin,Shropshire,West Midlands,England,County,2019-12-14 16:37:44.626905,Con hold,Con,Conservative,"",Mark,Pritchard,Andrew,1576,1966-11-22,Male,Yes,Yes
E14000993,E12000003,Thirsk and Malton,North Yorkshire,Yorkshire and The Humber,England,County,2019-12-16 17:03:32.217991,Con hold,Con,Conservative,"",Kevin,Hollinrake,Paul,4474,1963-09-28,Male,Yes,Yes
E14000994,E12000009,Thornbury and Yate,Avon,South West,England,County,2019-12-18 13:30:36.556178,Con hold,Con,Conservative,"",Luke,Hall,Anthony,4450,1986-07-08,Male,Yes,Yes
E14000995,E12000006,Thurrock,Essex,East,England,Borough,2019-12-14 15:56:23.225317,Con hold,Con,Conservative,,Jacqueline,Doyle-Price,"",4065,1969-08-05,Female,Yes,Yes
E14000996,E12000009,Tiverton and Honiton,Devon,South West,England,County,2019-12-14 16:07:49.403888,Con hold,Con,Conservative,,Neil,Parish,Quentin Gordon,4072,1956-05-26,Male,Yes,Yes
E14000997,E12000008,Tonbridge and Malling,Kent,South East,England,County,2019-12-14 15:08:02.57157,Con hold,Con,Conservative,"",Thomas,Tugendhat,Georg John,4462,1973-06-27,Male,Yes,Yes
E14000998,E12000007,Tooting,London,London,England,Borough,2019-12-16 15:41:56.715871,Lab hold,Lab,Labour,Dr,Rosena,Allin-Khan,Chantelle,4573,1977-01-01,Female,Yes,Yes
E14000999,E12000009,Torbay,Devon,South West,England,Borough,2019-12-14 16:02:23.626412,Con hold,Con,Conservative,"",Kevin,Foster,John,4451,1978-12-31,Male,Yes,Yes
W07000053,W92000004,Torfaen,Gwent and Mid Glamorgan,Wales,Wales,County,2019-12-14 16:30:05.494957,Lab hold,Lab,Labour,,Nick,Thomas-Symonds,"",4479,1980-05-26,Male,Yes,Yes
E14001000,E12000009,Torridge and West Devon,Devon,South West,England,County,2019-12-14 15:55:17.437681,Con hold,Con,Conservative,Mr,Geoffrey,Cox,"",1508,1960-04-30,Male,Yes,Yes
E14001001,E12000009,Totnes,Devon,South West,England,County,2019-12-14 15:50:52.533766,Con hold,Con,Conservative,,Anthony,Mangnall,James Holland,,,Male,No,No
E14001002,E12000007,Tottenham,London,London,England,Borough,2019-12-16 15:44:12.976815,Lab hold,Lab,Labour,Mr,David,Lammy,Lindon,206,1972-07-19,Male,Yes,Yes
E14001003,E12000009,Truro and Falmouth,Cornwall,South West,England,County,2019-12-14 15:48:53.138765,Con hold,Con,Conservative,,Cherilyn,Mackrory,"",,,Female,No,No
E14001004,E12000008,Tunbridge Wells,Kent,South East,England,County,2019-12-14 15:05:02.46422,Con hold,Con,Conservative,"",Gregory,Clark,David,1578,1967-08-28,Male,Yes,Yes
E14001005,E12000007,Twickenham,London,London,England,Borough,2019-12-14 16:39:42.44697,LD hold,LD,Liberal Democrat,,Munira,Wilson,"",,,Female,No,No
E14001006,E12000001,Tynemouth,Tyne and Wear,North East,England,Borough,2019-12-16 14:40:34.135135,Lab hold,Lab,Labour,Mr,Alan,Campbell,"",529,1957-07-08,Male,Yes,Yes
N06000017,N92000002,Upper Bann,Northern Ireland,Northern Ireland,Northern Ireland,County,2019-12-14 16:24:50.670139,DUP hold,DUP,Democratic Unionist Party,,Carla,Lockhart,"",,1985-02-28,Female,No,No
E14001007,E12000007,Uxbridge and South Ruislip,London,London,England,Borough,2019-12-14 16:38:38.156882,Con hold,Con,Conservative,,Boris,Johnson,Alexander de Pfeffel,1423,1964-06-19,Male,Yes,Yes
W07000060,W92000004,Vale Of Clwyd,Clwyd,Wales,Wales,County,2019-12-14 16:33:02.623405,Con gain from Lab,Con,Conservative,Dr,James,Davies,"",4476,1980-02-27,Male,No,Yes
W07000078,W92000004,Vale Of Glamorgan,South Glamorgan,Wales,Wales,County,2019-12-14 16:41:37.612219,Con hold,Con,Conservative,"",Alun,Cairns,Hugh,4086,1970-07-30,Male,Yes,Yes
E14001008,E12000007,Vauxhall,London,London,England,Borough,2019-12-16 15:46:33.59791,Lab hold,Lab,Labour and Co-operative,,Florence,Eshalomi,"",,,Female,No,No
E14001009,E12000003,Wakefield,West Yorkshire,Yorkshire and The Humber,England,County,2019-12-16 17:04:51.991692,Con gain from Lab,Con,Conservative,,Imran,Ahmad Khan,Nasir,,,Male,No,No
E14001010,E12000002,Wallasey,Merseyside,North West,England,Borough,2019-12-14 16:25:01.596588,Lab hold,Lab,Labour,Ms,Angela,Eagle,"",491,1961-02-17,Female,Yes,Yes
E14001011,E12000005,Walsall North,West Midlands,West Midlands,England,Borough,2019-12-17 10:41:36.37513,Con hold,Con,Conservative,,Eddie,Hughes,Francis,4635,1968-10-03,Male,Yes,Yes
E14001012,E12000005,Walsall South,West Midlands,West Midlands,England,Borough,2019-12-17 10:43:47.664946,Lab hold,Lab,Labour,"",Valerie,Vaz,Carol Marian,4076,1954-12-07,Female,Yes,Yes
E14001013,E12000007,Walthamstow,London,London,England,County,2019-12-16 15:48:55.523494,Lab hold,Lab,Labour and Co-operative,"",Stella,Creasy,Judith,4088,1977-04-05,Female,Yes,Yes
E14001014,E12000001,Wansbeck,Northumberland,North East,England,County,2019-12-16 14:43:41.73754,Lab hold,Lab,Labour,"",Ian,Lavery,"",4139,1963-01-06,Male,Yes,Yes
E14001015,E12000008,Wantage,Oxfordshire,South East,England,County,2019-12-14 15:00:37.696786,Con hold,Con,Conservative,,David,Johnston,Mervyn,,,Male,No,No
E14001016,E12000005,Warley,West Midlands,West Midlands,England,Borough,2019-12-14 16:40:00.023226,Lab hold,Lab,Labour,"",John,Spellar,Francis,318,1947-08-05,Male,Yes,Yes
E14001017,E12000002,Warrington North,Cheshire,North West,England,Borough,2019-12-16 15:35:18.995315,Lab hold,Lab,Labour,,Charlotte,Nichols,Louise,,,Female,No,No
E14001018,E12000002,Warrington South,Cheshire,North West,England,Borough,2019-12-16 15:37:11.408194,Con gain from Lab,Con,Conservative,,Andy,Carter,"",,,Male,No,No
E14001019,E12000005,Warwick and Leamington,Warwickshire,West Midlands,England,Borough,2019-12-14 16:44:08.085274,Lab hold,Lab,Labour,,Matt,Western,Raymond,4617,,Male,Yes,Yes
E14001020,E12000001,Washington and Sunderland West,Tyne and Wear,North East,England,Borough,2019-12-14 15:51:25.504408,Lab hold,Lab,Labour,Mrs,Sharon,Hodgson,"",1521,1966-04-01,Female,Yes,Yes
E14001021,E12000006,Watford,Hertfordshire,East,England,Borough,2019-12-14 15:57:29.697088,Con hold,Con,Conservative,,Dean,Russell,"",,,Male,No,No
E14001022,E12000006,Waveney,Suffolk,East,England,County,2019-12-14 15:58:30.079653,Con hold,Con,Conservative,,Peter,Aldous,James Guy,4069,1961-08-26,Male,Yes,Yes
E14001023,E12000008,Wealden,East Sussex,South East,England,County,2019-12-14 14:59:47.389162,Con hold,Con,Conservative,,Nusrat,Ghani,Munir,4460,1972-09-01,Female,Yes,Yes
E14001024,E12000002,Weaver Vale,Cheshire,North West,England,County,2019-12-16 15:58:10.923736,Lab hold,Lab,Labour,,Mike,Amesbury,Lee,4667,1969-05-07,Male,Yes,Yes
E14001025,E12000004,Wellingborough,Northamptonshire,East Midlands,England,County,2019-12-16 16:05:38.472981,Con hold,Con,Conservative,Mr,Peter,Bone,William,1581,1952-10-19,Male,Yes,Yes
E14001026,E12000009,Wells,Somerset,South West,England,County,2020-01-28 12:35:38.895704,Con hold,Con,Conservative,"",James,Heappey,Stephen,4528,1981-01-30,Male,Yes,Yes
E14001027,E12000006,Welwyn Hatfield,Hertfordshire,East,England,County,2019-12-16 15:24:02.062967,Con hold,Con,Conservative,,Grant,Shapps,"",1582,1968-09-14,Male,Yes,Yes
E14001028,E12000003,Wentworth and Dearne,South Yorkshire,Yorkshire and The Humber,England,County,2019-12-14 15:47:49.588468,Lab hold,Lab,Labour,,John,Healey,"",400,1960-02-13,Male,Yes,Yes
S14000058,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,Scotland,County,2019-12-14 16:09:14.985761,Con hold,Con,Conservative,"",Andrew,Bowie,"",4601,1987-05-28,Male,Yes,Yes
E14001029,E12000005,West Bromwich East,West Midlands,West Midlands,England,Borough,2019-12-14 16:37:16.765076,Con gain from Lab,Con,Conservative,,Nicola,Richards,Faye,,,Female,No,No
E14001030,E12000005,West Bromwich West,West Midlands,West Midlands,England,Borough,2019-12-14 16:21:02.168386,Con gain from Lab Coop,Con,Conservative,,Shaun,Bailey,Stephen,,,Male,No,No
E14001031,E12000009,West Dorset,Dorset,South West,England,County,2019-12-16 14:43:20.562431,Con hold,Con,Conservative,,Chris,Loder,"",,,Male,No,No
S14000059,S92000003,West Dunbartonshire,Scotland,Scotland,Scotland,County,2019-12-16 15:13:32.69529,SNP hold,SNP,Scottish National Party,"",Martin,Docherty-Hughes,John,4374,1971-01-21,Male,Yes,Yes
E14001032,E12000007,West Ham,London,London,England,Borough,2019-12-16 15:51:28.605812,Lab hold,Lab,Labour,,Lyn,Brown,Carol,1583,1960-04-13,Female,Yes,Yes
E14001033,E12000002,West Lancashire,Lancashire,North West,England,County,2019-12-14 16:26:27.175342,Lab hold,Lab,Labour,,Rosie,Cooper,Elizabeth,1538,1950-09-05,Female,Yes,Yes
E14001036,E12000007,Westminster North,London,London,England,Borough,2019-12-14 16:30:18.61203,Lab hold,Lab,Labour,Ms,Karen,Buck,Patricia,199,1958-08-30,Female,Yes,Yes
E14001037,E12000002,Westmorland and Lonsdale,Cumbria,North West,England,County,2019-12-16 15:23:26.42844,LD hold,LD,Liberal Democrat,,Timothy,Farron,James,1591,1970-05-27,Male,Yes,Yes
E14001038,E12000009,Weston-Super-Mare,Avon,South West,England,County,2019-12-16 15:05:19.960255,Con hold,Con,Conservative,"",John,Penrose,David,1584,1964-06-22,Male,Yes,Yes
E14001034,E12000006,West Suffolk,Suffolk,East,England,County,2019-12-14 15:59:35.369808,Con hold,Con,Conservative,,Matthew,Hancock,John David,4070,1978-10-02,Male,Yes,Yes
N06000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,Northern Ireland,County,2019-12-14 16:25:51.295415,SF hold,SF,Sinn Fein,,Órfhlaith,Begley,"",4697,1991-12-19,Female,Yes,Yes
E14001035,E12000005,West Worcestershire,Hereford and Worcester,West Midlands,England,County,2019-12-14 16:02:46.430952,Con hold,Con,Conservative,"",Harriett,Baldwin,Mary Morison,4107,1960-05-02,Female,Yes,Yes
E14001039,E12000002,Wigan,Greater Manchester,North West,England,County,2019-12-14 16:28:14.642879,Lab hold,Lab,Labour,,Lisa,Nandy,Eva,4082,1979-08-09,Female,Yes,Yes
E14001040,E12000007,Wimbledon,London,London,England,Borough,2019-12-14 16:26:32.571237,Con hold,Con,Conservative,,Stephen,Hammond,William,1585,1962-02-04,Male,Yes,Yes
E14001041,E12000008,Winchester,Hampshire,South East,England,County,2019-12-16 15:57:47.804551,Con hold,Con,Conservative,"",Stephen,Brine,Charles,4067,1974-01-28,Male,Yes,Yes
E14001042,E12000008,Windsor,Berkshire,South East,England,County,2019-12-17 11:03:19.574623,Con hold,Con,Conservative,"",Adam,Afriyie,"",1586,1965-08-04,Male,Yes,Yes
E14001043,E12000002,Wirral South,Merseyside,North West,England,County,2019-12-14 16:29:31.14055,Lab hold,Lab,Labour,"",Alison,McGovern,"",4083,1980-12-30,Female,Yes,Yes
E14001044,E12000002,Wirral West,Merseyside,North West,England,County,2019-12-14 16:30:39.485094,Lab hold,Lab,Labour,,Margaret,Greenwood,"",4400,1959-03-14,Female,Yes,Yes
E14001045,E12000006,Witham,Essex,East,England,County,2019-12-14 16:00:36.218761,Con hold,Con,Conservative,,Priti,Patel,Sushil,4066,1972-03-29,Female,Yes,Yes
E14001046,E12000008,Witney,Oxfordshire,South East,England,County,2019-12-14 14:58:36.680792,Con hold,Con,Conservative,"",Robert,Courts,Alexander,4589,1978-10-21,Male,Yes,Yes
E14001047,E12000008,Woking,Surrey,South East,England,County,2019-12-14 14:57:36.625845,Con hold,Con,Conservative,Mr,Jonathan,Lord,George Caladine,4090,1962-09-17,Male,Yes,Yes
E14001048,E12000008,Wokingham,Berkshire,South East,England,County,2019-12-16 15:51:13.648817,Con hold,Con,Conservative,"",John,Redwood,Alan,14,1951-06-15,Male,Yes,Yes
E14001049,E12000005,Wolverhampton North East,West Midlands,West Midlands,England,Borough,2019-12-16 15:44:26.008631,Con gain from Lab,Con,Conservative,,Jane,Stevenson,Fiona Catherine,,,Female,No,No
E14001050,E12000005,Wolverhampton South East,West Midlands,West Midlands,England,Borough,2019-12-16 15:45:12.866687,Lab hold,Lab,Labour,Mr,Pat,McFadden,Bosco,1587,1965-03-26,Male,Yes,Yes
E14001051,E12000005,Wolverhampton South West,West Midlands,West Midlands,England,Borough,2019-12-16 15:22:42.501047,Con gain from Lab,Con,Conservative,,Stuart,Anderson,Paul,,,Male,No,No
E14001052,E12000005,Worcester,Hereford and Worcester,West Midlands,England,Borough,2019-12-14 15:54:48.604791,Con hold,Con,Conservative,Mr,Robin,Walker,Caspar,4091,1978-04-12,Male,Yes,Yes
E14001053,E12000002,Workington,Cumbria,North West,England,County,2019-12-16 14:51:54.302114,Con gain from Lab,Con,Conservative,,Mark,Jenkinson,Ian,,,Male,No,No
E14001054,E12000002,Worsley and Eccles South,Greater Manchester,North West,England,County,2019-12-17 10:29:08.110665,Lab hold,Lab,Labour,,Barbara,Keeley,Mary,1588,1952-03-26,Female,Yes,Yes
E14001055,E12000008,Worthing West,West Sussex,South East,England,Borough,2019-12-14 14:54:45.408539,Con hold,Con,Conservative,Sir,Peter,Bottomley,James,117,1944-07-30,Male,Yes,Yes
W07000044,W92000004,Wrexham,Clwyd,Wales,Wales,County,2019-12-14 16:32:08.428362,Con gain from Lab,Con,Conservative,,Sarah,Atherton,Elizabeth,,,Female,No,No
E14001056,E12000008,Wycombe,Buckinghamshire,South East,England,County,2019-12-16 14:08:25.97789,Con hold,Con,Conservative,Mr,Steve,Baker,John,4064,1971-06-06,Male,Yes,Yes
E14001057,E12000002,Wyre and Preston North,Lancashire,North West,England,County,2019-12-16 15:10:45.99638,Con hold,Con,Conservative,Mr,Ben,Wallace,Lobban,1539,1970-05-15,Male,Yes,Yes
E14001058,E12000005,Wyre Forest,Hereford and Worcester,West Midlands,England,County,2019-12-14 15:39:30.337475,Con hold,Con,Conservative,"",Mark,Garnier,Robert Timothy,4074,1963-02-26,Male,Yes,Yes
E14001059,E12000002,Wythenshawe and Sale East,Greater Manchester,North West,England,Borough,2019-12-14 16:38:14.052586,Lab hold,Lab,Labour,"",Michael,Kane,Joseph Patrick,4316,1969-01-09,Male,Yes,Yes
E14001060,E12000009,Yeovil,Somerset,South West,England,County,2019-12-17 11:31:05.360028,Con hold,Con,Conservative,"",Marcus,Fysh,John Hudson,4446,1970-11-08,Male,Yes,Yes
W07000041,W92000004,Ynys Mon,Gwynedd,Wales,Wales,County,2019-12-14 16:31:04.881779,Con gain from Lab,Con,Conservative,,Virginia,Crosbie,Ann,,,Female,No,No
E14001061,E12000003,York Central,North Yorkshire,Yorkshire and The Humber,England,Borough,2019-12-17 14:12:09.267404,Lab hold,Lab,Labour and Co-operative,,Rachael,Maskell,Helen,4471,1972-07-05,Female,Yes,Yes
E14001062,E12000003,York Outer,North Yorkshire,Yorkshire and The Humber,England,County,2019-12-17 14:12:57.045706,Con hold,Con,Conservative,,Julian,Sturdy,Charles,4079,1971-06-03,Male,Yes,Yes
